,Origin,Dest,Origin_lat,Origin_long,Dest_lat,Dest_long,Distance
1120,CVG,HNL,39.048836,-84.667822,21.318681,-157.922428,7125.03794662
1121,CVG,HPN,39.048836,-84.667822,41.066959,-73.707575,958.998206928
1122,CVG,HSV,39.048836,-84.667822,34.6371944,-86.7750556,525.289535907
1123,CVG,HTS,39.048836,-84.667822,38.3667,-82.558,198.216971982
1124,CVG,IAD,39.048836,-84.667822,38.944533,-77.455811,623.39312194
1125,CVG,IAH,39.048836,-84.667822,29.984433,-95.341442,1402.75981116
1126,CVG,ILM,39.048836,-84.667822,34.270615,-77.902569,803.835930411
1127,CVG,IND,39.048836,-84.667822,39.717331,-86.294383,158.374573237
1128,CVG,JAC,39.048836,-84.667822,43.607333333,-110.73775,2225.86884734
1129,CVG,JAN,39.048836,-84.667822,32.311167,-90.075889,894.222991955
1130,CVG,JAX,39.048836,-84.667822,30.494056,-81.687861,989.560998214
1131,CVG,JFK,39.048836,-84.667822,40.639751,-73.778925,945.95340566
1132,CVG,LAN,39.048836,-84.667822,42.7787,-84.587357,414.927216049
1133,CVG,LAS,39.048836,-84.667822,36.080056,-115.15225,2695.24767466
1134,CVG,LAX,39.048836,-84.667822,33.942536,-118.408075,3051.88913375
1135,CVG,LEX,39.048836,-84.667822,38.0365,-84.605889,112.730790441
1136,CVG,LGA,39.048836,-84.667822,40.777245,-73.872608,940.193471508
1137,CVG,LIT,39.048836,-84.667822,34.729444,-92.224306,825.782273784
1138,CVG,MCI,39.048836,-84.667822,39.297606,-94.713905,866.268166009
1139,CVG,MCO,39.048836,-84.667822,28.429394,-81.308994,1221.10420871
1140,CVG,MDT,39.048836,-84.667822,40.193494,-76.763403,688.849205313
1141,CVG,MEM,39.048836,-84.667822,35.042417,-89.976667,648.399327233
1142,CVG,MGM,39.048836,-84.667822,32.3006389,-86.3939722,766.587009694
1143,CVG,MHT,39.048836,-84.667822,42.932556,-71.435667,1190.33768917
1144,CVG,MIA,39.048836,-84.667822,25.79325,-80.290556,1530.07373835
1145,CVG,MKE,39.048836,-84.667822,42.947222,-87.896583,511.26400393
1146,CVG,MLB,39.048836,-84.667822,28.102753,-80.645258,1272.92739251
1147,CVG,MSN,39.048836,-84.667822,43.139858,-89.337514,600.033919712
1148,CVG,MSP,39.048836,-84.667822,44.881956,-93.221767,958.933926836
1149,CVG,MSY,39.048836,-84.667822,29.993389,-90.258028,1129.42238153
1150,CVG,MYR,39.048836,-84.667822,33.67975,-78.928333,787.620052964
1151,CVG,OKC,39.048836,-84.667822,35.393089,-97.600733,1214.19933884
1152,CVG,OMA,39.048836,-84.667822,41.303167,-95.894069,985.682422887
1153,CVG,ORD,39.048836,-84.667822,41.978603,-87.904842,425.516241915
1154,CVG,ORF,39.048836,-84.667822,36.894611,-76.201222,779.736096524
1155,CVG,PBI,39.048836,-84.667822,26.683161,-80.095589,1439.67283933
1156,CVG,PDX,39.048836,-84.667822,45.588722,-122.5975,3171.71476945
1157,CVG,PFN,39.048836,-84.667822,30.212083,-85.682806,987.269449384
1158,CVG,PHL,39.048836,-84.667822,39.871944,-75.241139,814.303887242
1159,CVG,PHX,39.048836,-84.667822,33.434278,-112.011583,2520.77379745
1160,CVG,PIT,39.048836,-84.667822,40.491467,-80.232872,411.650830841
1161,CVG,PVD,39.048836,-84.667822,41.732581,-71.420383,1159.97900696
1162,CVG,PWM,39.048836,-84.667822,43.646161,-70.309281,1301.21396152
1163,CVG,RDU,39.048836,-84.667822,35.877639,-78.787472,627.434102692
1164,CVG,RIC,39.048836,-84.667822,37.505167,-77.319667,663.987654376
1165,CVG,ROA,39.048836,-84.667822,37.325472,-79.975417,452.734597695
1166,CVG,ROC,39.048836,-84.667822,43.118866,-77.672389,740.445366201
1167,CVG,RSW,39.048836,-84.667822,26.536167,-81.755167,1417.94244561
1168,CVG,SAN,39.048836,-84.667822,32.733556,-117.189667,2996.43020339
1169,CVG,SAT,39.048836,-84.667822,29.533694,-98.469778,1648.48395731
1170,CVG,SAV,39.048836,-84.667822,32.127583,-81.202139,831.040817159
1171,CVG,SBN,39.048836,-84.667822,41.708661,-86.31725,327.184293986
1172,CVG,SCE,39.048836,-84.667822,40.849278,-77.848694,614.786397171
1173,CVG,SDF,39.048836,-84.667822,38.1740858,-85.7364989,134.51292517
1174,CVG,SEA,39.048836,-84.667822,47.449,-122.309306,3154.82339474
1175,CVG,SFO,39.048836,-84.667822,37.618972,-122.374889,3270.14259625
1176,CVG,SGF,39.048836,-84.667822,37.245667,-93.388639,788.411756699
1177,CVG,SHV,39.048836,-84.667822,32.446629,-93.8256,1104.67299177
1178,CVG,SJU,39.048836,-84.667822,18.439417,-66.001833,2914.34782709
1179,CVG,SLC,39.048836,-84.667822,40.788389,-111.977772,2328.35181629
1180,CVG,SMF,39.048836,-84.667822,38.695417,-121.590778,3175.37247501
1181,CVG,SNA,39.048836,-84.667822,33.675667,-117.868222,3015.81563046
1182,CVG,SRQ,39.048836,-84.667822,27.395444,-82.554389,1310.92065976
1183,CVG,STL,39.048836,-84.667822,38.748697,-90.370028,494.659310925
1184,CVG,SYR,39.048836,-84.667822,43.111187,-76.106311,847.546282481
1185,CVG,TPA,39.048836,-84.667822,27.975472,-82.53325,1247.38133324
1186,CVG,TRI,39.048836,-84.667822,36.4752222,-82.4074167,348.473611766
1187,CVG,TUL,39.048836,-84.667822,36.198389,-95.888111,1037.25859925
1188,CVG,TVC,39.048836,-84.667822,44.741445,-85.582235,637.685481638
1189,CVG,TYS,39.048836,-84.667822,35.810972,-83.994028,365.027760969
1190,CVG,VPS,39.048836,-84.667822,30.48325,-86.5254,967.681540213
1191,CWA,DTW,44.772726,-89.646635,42.212444,-83.353389,581.98027945
1192,CWA,MSP,44.772726,-89.646635,44.881956,-93.221767,282.273784731
1193,CWA,ORD,44.772726,-89.646635,41.978603,-87.904842,341.18346311
1194,DAB,ATL,29.179917,-81.058056,33.636719,-84.428067,589.89828827
1195,DAB,BWI,29.179917,-81.058056,39.175361,-76.668333,1182.47123305
1196,DAB,CLE,29.179917,-81.058056,41.411689,-81.849794,1362.41716658
1197,DAB,EWR,29.179917,-81.058056,40.6925,-74.168667,1425.13210641
1198,DAB,IAD,29.179917,-81.058056,38.944533,-77.455811,1135.4223469
1199,DAB,LGA,29.179917,-81.058056,40.777245,-73.872608,1445.35898317
1200,DAB,ORD,29.179917,-81.058056,41.978603,-87.904842,1551.14754717
1201,DAL,ABQ,32.847111,-96.851778,35.0402222,-106.6091944,932.371172468
1202,DAL,AMA,32.847111,-96.851778,35.219369,-101.705931,519.351764995
1203,DAL,AUS,32.847111,-96.851778,30.194528,-97.669889,305.06948297
1204,DAL,BHM,32.847111,-96.851778,33.562942,-86.75355,942.808553711
1205,DAL,ELP,32.847111,-96.851778,31.80725,-106.377583,902.451870244
1206,DAL,HOU,32.847111,-96.851778,29.645419,-95.278889,386.24344664
1207,DAL,IAH,32.847111,-96.851778,29.984433,-95.341442,349.189262789
1208,DAL,LBB,32.847111,-96.851778,33.663639,-101.822778,471.157732265
1209,DAL,LIT,32.847111,-96.851778,34.729444,-92.224306,476.193554368
1210,DAL,MAF,32.847111,-96.851778,31.942528,-102.201914,512.395879889
1211,DAL,MCI,32.847111,-96.851778,39.297606,-94.713905,742.716542422
1212,DAL,MSY,32.847111,-96.851778,29.993389,-90.258028,701.561338869
1213,DAL,OKC,32.847111,-96.851778,35.393089,-97.600733,291.462327538
1214,DAL,SAT,32.847111,-96.851778,29.533694,-98.469778,399.396646977
1215,DAL,STL,32.847111,-96.851778,38.748697,-90.370028,878.608053007
1216,DAL,TUL,32.847111,-96.851778,36.198389,-95.888111,383.073466118
1217,DAY,ATL,39.902375,-84.219375,33.636719,-84.428067,697.175225287
1218,DAY,BOS,39.902375,-84.219375,42.364347,-71.005181,1139.0959487
1219,DAY,BWI,39.902375,-84.219375,39.175361,-76.668333,652.552326391
1220,DAY,CLE,39.902375,-84.219375,41.411689,-81.849794,261.062530785
1221,DAY,CVG,39.902375,-84.219375,39.048836,-84.667822,102.448928797
1222,DAY,DEN,39.902375,-84.219375,39.861656,-104.673178,1741.9828949
1223,DAY,DFW,39.902375,-84.219375,32.896828,-97.037997,1384.91705948
1224,DAY,DTW,39.902375,-84.219375,42.212444,-83.353389,267.012603527
1225,DAY,EWR,39.902375,-84.219375,40.6925,-74.168667,856.689200337
1226,DAY,IAH,39.902375,-84.219375,29.984433,-95.341442,1495.97360054
1227,DAY,LAS,39.902375,-84.219375,36.080056,-115.15225,2730.7788801
1228,DAY,MCO,39.902375,-84.219375,28.429394,-81.308994,1303.72351132
1229,DAY,MSP,39.902375,-84.219375,44.881956,-93.221767,923.023730158
1230,DAY,ORD,39.902375,-84.219375,41.978603,-87.904842,386.230040804
1231,DAY,TPA,39.902375,-84.219375,27.975472,-82.53325,1335.64332085
1232,DBQ,ORD,42.402,-90.709472,41.978603,-87.904842,235.872792068
1233,DCA,ALB,38.852083,-77.037722,42.748267,-73.801692,511.812947882
1234,DCA,ATL,38.852083,-77.037722,33.636719,-84.428067,880.363000634
1235,DCA,BDL,38.852083,-77.037722,41.938889,-72.683222,503.808822933
1236,DCA,BNA,38.852083,-77.037722,36.124472,-86.678194,902.765339151
1237,DCA,BOS,38.852083,-77.037722,42.364347,-71.005181,641.681852591
1238,DCA,BTR,38.852083,-77.037722,30.533167,-91.149639,1584.92403219
1239,DCA,BUF,38.852083,-77.037722,42.940525,-78.732167,476.520246675
1240,DCA,CLE,38.852083,-77.037722,41.411689,-81.849794,498.394455398
1241,DCA,CLT,38.852083,-77.037722,35.214,-80.943139,532.803345578
1242,DCA,CMH,38.852083,-77.037722,39.997972,-82.891889,518.778347278
1243,DCA,CVG,38.852083,-77.037722,39.048836,-84.667822,660.190198148
1244,DCA,DEN,38.852083,-77.037722,39.861656,-104.673178,2369.94849662
1245,DCA,DFW,38.852083,-77.037722,32.896828,-97.037997,1915.53869941
1246,DCA,DSM,38.852083,-77.037722,41.533972,-93.663083,1441.31314418
1247,DCA,DTW,38.852083,-77.037722,42.212444,-83.353389,651.455684148
1248,DCA,EWR,38.852083,-77.037722,40.6925,-74.168667,319.445701724
1249,DCA,FLL,38.852083,-77.037722,26.072583,-80.15275,1450.93955619
1250,DCA,GRR,38.852083,-77.037722,42.880833,-85.522806,842.105654857
1251,DCA,HSV,38.852083,-77.037722,34.6371944,-86.7750556,985.625925744
1252,DCA,IAH,38.852083,-77.037722,29.984433,-95.341442,1942.2388761
1253,DCA,IND,38.852083,-77.037722,39.717331,-86.294383,802.355126979
1254,DCA,JAN,38.852083,-77.037722,32.311167,-90.075889,1383.67817098
1255,DCA,JAX,38.852083,-77.037722,30.494056,-81.687861,1021.96100842
1256,DCA,JFK,38.852083,-77.037722,40.639751,-73.778925,342.32362212
1257,DCA,LAS,38.852083,-77.037722,36.080056,-115.15225,3354.65008663
1258,DCA,LAX,38.852083,-77.037722,33.942536,-118.408075,3712.06699267
1259,DCA,LEX,38.852083,-77.037722,38.0365,-84.605889,665.325503333
1260,DCA,LGA,38.852083,-77.037722,40.777245,-73.872608,344.89470884
1261,DCA,MCO,38.852083,-77.037722,28.429394,-81.308994,1224.50911574
1262,DCA,MEM,38.852083,-77.037722,35.042417,-89.976667,1224.39739481
1263,DCA,MHT,38.852083,-77.037722,42.932556,-71.435667,653.831161699
1264,DCA,MIA,38.852083,-77.037722,25.79325,-80.290556,1484.05897616
1265,DCA,MLB,38.852083,-77.037722,28.102753,-80.645258,1241.29747366
1266,DCA,MSN,38.852083,-77.037722,43.139858,-89.337514,1135.91345091
1267,DCA,MSP,38.852083,-77.037722,44.881956,-93.221767,1495.31015249
1268,DCA,MSY,38.852083,-77.037722,29.993389,-90.258028,1559.84068286
1269,DCA,ORD,38.852083,-77.037722,41.978603,-87.904842,982.929676858
1270,DCA,PBI,38.852083,-77.037722,26.683161,-80.095589,1383.18126698
1271,DCA,PHL,38.852083,-77.037722,39.871944,-75.241139,191.668057195
1272,DCA,PHX,38.852083,-77.037722,33.434278,-112.011583,3178.67884167
1273,DCA,PIT,38.852083,-77.037722,40.491467,-80.232872,328.723010382
1274,DCA,PLN,38.852083,-77.037722,45.5709,-84.7967,982.446629186
1275,DCA,PVD,38.852083,-77.037722,41.732581,-71.420383,574.070504645
1276,DCA,RDU,38.852083,-77.037722,35.877639,-78.787472,365.200830816
1277,DCA,RSW,38.852083,-77.037722,26.536167,-81.755167,1438.71557727
1278,DCA,SAV,38.852083,-77.037722,32.127583,-81.202139,837.413621425
1279,DCA,SEA,38.852083,-77.037722,47.449,-122.309306,3739.33848407
1280,DCA,SLC,38.852083,-77.037722,40.788389,-111.977772,2972.97757088
1281,DCA,SRQ,38.852083,-77.037722,27.395444,-82.554389,1373.28645941
1282,DCA,STL,38.852083,-77.037722,38.748697,-90.370028,1154.74298518
1283,DCA,SYR,38.852083,-77.037722,43.111187,-76.106311,480.142299907
1284,DCA,TPA,38.852083,-77.037722,27.975472,-82.53325,1312.28669116
1285,DCA,XNA,38.852083,-77.037722,36.2818694,-94.3068111,1546.67733882
1286,DEN,ABQ,39.861656,-104.673178,35.0402222,-106.6091944,562.833049467
1287,DEN,AMA,39.861656,-104.673178,35.219369,-101.705931,578.797437787
1288,DEN,ANC,39.861656,-104.673178,61.174361,-149.996361,3864.27600094
1289,DEN,ASE,39.861656,-104.673178,39.2232,-106.869,201.283309249
1290,DEN,ATL,39.861656,-104.673178,33.636719,-84.428067,1927.23829151
1291,DEN,AUS,39.861656,-104.673178,30.194528,-97.669889,1249.21702212
1292,DEN,BDL,39.861656,-104.673178,41.938889,-72.683222,2683.75794804
1293,DEN,BFF,39.861656,-104.673178,41.874,-103.596,241.469866313
1294,DEN,BFL,39.861656,-104.673178,35.433598,-119.05677,1357.16197889
1295,DEN,BHM,39.861656,-104.673178,33.562942,-86.75355,1740.57402697
1296,DEN,BIL,39.861656,-104.673178,45.80921,-108.537654,732.572481323
1297,DEN,BIS,39.861656,-104.673178,46.775842,-100.757931,831.493888882
1298,DEN,BNA,39.861656,-104.673178,36.124472,-86.678194,1628.11124156
1299,DEN,BOI,39.861656,-104.673178,43.564361,-116.222861,1042.505274
1300,DEN,BOS,39.861656,-104.673178,42.364347,-71.005181,2816.63273155
1301,DEN,BUR,39.861656,-104.673178,34.200667,-118.358667,1366.534471
1302,DEN,BWI,39.861656,-104.673178,39.175361,-76.668333,2394.31137345
1303,DEN,BZN,39.861656,-104.673178,45.777643,-111.160151,843.852352705
1304,DEN,CAK,39.861656,-104.673178,40.9160833,-81.4421944,1965.82754808
1305,DEN,CDC,39.861656,-104.673178,37.700967,-113.098847,768.724701495
1306,DEN,CID,39.861656,-104.673178,41.884694,-91.710806,1112.05522942
1307,DEN,CLE,39.861656,-104.673178,41.411689,-81.849794,1928.54529518
1308,DEN,CLT,39.861656,-104.673178,35.214,-80.943139,2148.88805403
1309,DEN,CMH,39.861656,-104.673178,39.997972,-82.891889,1853.24048027
1310,DEN,COD,39.861656,-104.673178,44.520194,-109.023806,629.902414144
1311,DEN,COS,39.861656,-104.673178,38.805805,-104.700778,117.466130532
1312,DEN,CPR,39.861656,-104.673178,42.908,-106.464417,370.32870561
1313,DEN,CVG,39.861656,-104.673178,39.048836,-84.667822,1716.90853797
1314,DEN,DAY,39.861656,-104.673178,39.902375,-84.219375,1741.9828949
1315,DEN,DCA,39.861656,-104.673178,38.852083,-77.037722,2369.94849662
1316,DEN,DFW,39.861656,-104.673178,32.896828,-97.037997,1032.42730406
1317,DEN,DRO,39.861656,-104.673178,37.151516,-107.75377,403.390798567
1318,DEN,DSM,39.861656,-104.673178,41.533972,-93.663083,946.229064957
1319,DEN,DTW,39.861656,-104.673178,42.212444,-83.353389,1802.87983242
1320,DEN,EGE,39.861656,-104.673178,39.642556,-106.917694,193.476603618
1321,DEN,ELP,39.861656,-104.673178,31.80725,-106.377583,908.923041941
1322,DEN,EUG,39.861656,-104.673178,44.124583,-123.211972,1600.22015666
1323,DEN,EWR,39.861656,-104.673178,40.6925,-74.168667,2577.23422885
1324,DEN,FAR,39.861656,-104.673178,46.92065,-96.8157639,1008.79695963
1325,DEN,FAT,39.861656,-104.673178,36.776194,-119.71814,1355.20361561
1326,DEN,FCA,39.861656,-104.673178,48.310472,-114.256,1210.21366771
1327,DEN,FLL,39.861656,-104.673178,26.072583,-80.15275,2739.90213236
1328,DEN,FSD,39.861656,-104.673178,43.582014,-96.741914,777.163782358
1329,DEN,FWA,39.861656,-104.673178,40.978472,-85.195139,1650.64898904
1330,DEN,GEG,39.861656,-104.673178,47.619861,-117.533833,1343.32078963
1331,DEN,GJT,39.861656,-104.673178,39.122413,-108.526735,340.815244382
1332,DEN,GRR,39.861656,-104.673178,42.880833,-85.522806,1629.60512143
1333,DEN,GTF,39.861656,-104.673178,47.482,-111.370689,1003.50856031
1334,DEN,GUC,39.861656,-104.673178,38.533889,-106.933056,244.441859988
1335,DEN,HDN,39.861656,-104.673178,40.481181,-107.21766,226.965515894
1336,DEN,HLN,39.861656,-104.673178,46.606806,-111.98275,955.021845948
1337,DEN,HNL,39.861656,-104.673178,21.318681,-157.922428,5409.54927997
1338,DEN,HOU,39.861656,-104.673178,29.645419,-95.278889,1422.33375058
1339,DEN,HSV,39.861656,-104.673178,34.6371944,-86.7750556,1684.24389241
1340,DEN,IAD,39.861656,-104.673178,38.944533,-77.455811,2332.44020979
1341,DEN,IAH,39.861656,-104.673178,29.984433,-95.341442,1387.93096323
1342,DEN,ICT,39.861656,-104.673178,37.649944,-97.433056,674.210057447
1343,DEN,IDA,39.861656,-104.673178,43.514556,-112.07075,736.205429435
1344,DEN,IND,39.861656,-104.673178,39.717331,-86.294383,1568.1264766
1345,DEN,JAC,39.861656,-104.673178,43.607333333,-110.73775,653.119618214
1346,DEN,JAX,39.861656,-104.673178,30.494056,-81.687861,2325.66340973
1347,DEN,JFK,39.861656,-104.673178,40.639751,-73.778925,2610.61622178
1348,DEN,KOA,39.861656,-104.673178,19.738767,-156.045631,5353.13644325
1349,DEN,LAS,39.861656,-104.673178,36.080056,-115.15225,1009.6875288
1350,DEN,LAX,39.861656,-104.673178,33.942536,-118.408075,1385.56196533
1351,DEN,LGA,39.861656,-104.673178,40.777245,-73.872608,2600.64027524
1352,DEN,LIH,39.861656,-104.673178,21.975983,-159.338958,5488.42313323
1353,DEN,LIT,39.861656,-104.673178,34.729444,-92.224306,1239.07121664
1354,DEN,LNK,39.861656,-104.673178,40.850971,-96.75925,679.509410979
1355,DEN,MCI,39.861656,-104.673178,39.297606,-94.713905,855.656715288
1356,DEN,MCO,39.861656,-104.673178,28.429394,-81.308994,2487.13947994
1357,DEN,MDW,39.861656,-104.673178,41.785972,-87.752417,1437.8060856
1358,DEN,MEM,39.861656,-104.673178,35.042417,-89.976667,1401.87379465
1359,DEN,MFR,39.861656,-104.673178,42.374228,-122.8735,1547.36864505
1360,DEN,MIA,39.861656,-104.673178,25.79325,-80.290556,2749.56641521
1361,DEN,MKE,39.861656,-104.673178,42.947222,-87.896583,1438.4377523
1362,DEN,MLI,39.861656,-104.673178,41.448528,-90.507539,1206.9103827
1363,DEN,MRY,39.861656,-104.673178,36.587,-121.842944,1541.23311819
1364,DEN,MSN,39.861656,-104.673178,43.139858,-89.337514,1326.38136328
1365,DEN,MSO,39.861656,-104.673178,46.916306,-114.090556,1091.73177519
1366,DEN,MSP,39.861656,-104.673178,44.881956,-93.221767,1092.71107156
1367,DEN,MSY,39.861656,-104.673178,29.993389,-90.258028,1708.63052143
1368,DEN,MTJ,39.861656,-104.673178,38.509794,-107.894242,315.769048425
1369,DEN,OAK,39.861656,-104.673178,37.721278,-122.220722,1537.24302206
1370,DEN,OGG,39.861656,-104.673178,20.89865,-156.430458,5309.98593884
1371,DEN,OKC,39.861656,-104.673178,35.393089,-97.600733,796.550219611
1372,DEN,OMA,39.861656,-104.673178,41.303167,-95.894069,758.395625936
1373,DEN,ONT,39.861656,-104.673178,34.056,-117.601194,1316.14209593
1374,DEN,ORD,39.861656,-104.673178,41.978603,-87.904842,1426.48241341
1375,DEN,PBI,39.861656,-104.673178,26.683161,-80.095589,2700.98485417
1376,DEN,PDX,39.861656,-104.673178,45.588722,-122.5975,1592.62722986
1377,DEN,PHL,39.861656,-104.673178,39.871944,-75.241139,2501.18717311
1378,DEN,PHX,39.861656,-104.673178,33.434278,-112.011583,968.804261385
1379,DEN,PIA,39.861656,-104.673178,40.664203,-89.693258,1273.0483317
1380,DEN,PIH,39.861656,-104.673178,42.9098,-112.596,742.608225393
1381,DEN,PIT,39.861656,-104.673178,40.491467,-80.232872,2071.62410941
1382,DEN,PSC,39.861656,-104.673178,46.2647,-119.119,1369.94819823
1383,DEN,PSP,39.861656,-104.673178,33.829667,-116.506694,1247.18773763
1384,DEN,RAP,39.861656,-104.673178,44.045278,-103.057222,484.133473541
1385,DEN,RDM,39.861656,-104.673178,44.254066,-121.149964,1442.71158391
1386,DEN,RDU,39.861656,-104.673178,35.877639,-78.787472,2307.20793384
1387,DEN,RFD,39.861656,-104.673178,42.1953611,-89.0972222,1330.5070809
1388,DEN,RNO,39.861656,-104.673178,39.499108,-119.768108,1291.28794858
1389,DEN,RSW,39.861656,-104.673178,26.536167,-81.755167,2584.85288461
1390,DEN,SAN,39.861656,-104.673178,32.733556,-117.189667,1371.71791829
1391,DEN,SAT,39.861656,-104.673178,29.533694,-98.469778,1280.34602057
1392,DEN,SBA,39.861656,-104.673178,34.426211,-119.840372,1471.86703687
1393,DEN,SDF,39.861656,-104.673178,38.1740858,-85.7364989,1644.11162716
1394,DEN,SEA,39.861656,-104.673178,47.449,-122.309306,1645.59367384
1395,DEN,SFO,39.861656,-104.673178,37.618972,-122.374889,1553.23784213
1396,DEN,SGF,39.861656,-104.673178,37.245667,-93.388639,1022.96993501
1397,DEN,SJC,39.861656,-104.673178,37.3626,-121.929022,1522.78872592
1398,DEN,SLC,39.861656,-104.673178,40.788389,-111.977772,627.753707211
1399,DEN,SMF,39.861656,-104.673178,38.695417,-121.590778,1460.18067027
1400,DEN,SNA,39.861656,-104.673178,33.675667,-117.868222,1360.11600413
1401,DEN,STL,39.861656,-104.673178,38.748697,-90.370028,1235.91011205
1402,DEN,TPA,39.861656,-104.673178,27.975472,-82.53325,2423.28691702
1403,DEN,TUL,39.861656,-104.673178,36.198389,-95.888111,870.315845557
1404,DEN,TUS,39.861656,-104.673178,32.116083,-110.941028,1029.12552576
1405,DEN,TWF,39.861656,-104.673178,42.481803,-114.487733,871.26125189
1406,DEN,TYS,39.861656,-104.673178,35.810972,-83.994028,1866.95022744
1407,DEN,XNA,39.861656,-104.673178,36.2818694,-94.3068111,990.400990723
1408,DFW,ABI,32.896828,-97.037997,32.411319,-99.681897,253.412163315
1409,DFW,ABQ,32.896828,-97.037997,35.0402222,-106.6091944,914.116828645
1410,DFW,ACT,32.896828,-97.037997,31.611289,-97.230519,144.132425208
1411,DFW,AEX,32.896828,-97.037997,31.3274,-92.549833,457.404625353
1412,DFW,AMA,32.896828,-97.037997,35.219369,-101.705931,501.673923402
1413,DFW,ANC,32.896828,-97.037997,61.174361,-149.996361,4890.81279137
1414,DFW,ATL,32.896828,-97.037997,33.636719,-84.428067,1174.90285028
1415,DFW,AUS,32.896828,-97.037997,30.194528,-97.669889,306.484239638
