,Origin,Dest,Distance
4033,PHL,MIA,1634.75041543
4034,PHL,MKE,1108.48170022
4035,PHL,MSP,1574.90818575
4036,PHL,MSY,1751.43536546
4037,PHL,MYR,762.893322782
4038,PHL,OAK,4032.52443233
4039,PHL,ORD,1088.66389079
4040,PHL,ORF,341.577439262
4041,PHL,PBI,1534.18429564
4042,PHL,PDX,3863.7219229
4043,PHL,PHX,3333.83218115
4044,PHL,PIT,429.695657541
4045,PHL,PVD,382.460160676
4046,PHL,RDU,542.417927697
4047,PHL,RIC,319.146813994
4048,PHL,ROC,414.02987588
4049,PHL,RSW,1601.22049405
4050,PHL,SAN,3807.11191533
4051,PHL,SEA,3818.86982853
4052,PHL,SFO,4049.00633503
4053,PHL,SJU,2543.60160215
4054,PHL,SLC,3093.76229642
4055,PHL,STL,1306.41494054
4056,PHL,STT,2590.32193262
4057,PHL,SYR,367.434060691
4058,PHL,TPA,1483.21005362
4059,PHX,ABQ,527.826464903
4060,PHX,ANC,4102.75160087
4061,PHX,ASE,791.483844405
4062,PHX,ATL,2549.84624159
4063,PHX,AUS,1401.3071933
4064,PHX,BDL,3554.90840805
4065,PHX,BFL,683.315896813
4066,PHX,BHM,2336.98493955
4067,PHX,BNA,2327.02173371
4068,PHX,BOI,1184.46403171
4069,PHX,BOS,3694.90374775
4070,PHX,BUF,3071.64654296
4071,PHX,BUR,592.602899058
4072,PHX,BWI,3210.70637497
4073,PHX,CLD,480.94898159
4074,PHX,CLE,2791.60252477
4075,PHX,CLT,2849.23605188
4076,PHX,CMH,2683.64558139
4077,PHX,COS,887.374037397
4078,PHX,CVG,2520.77379745
4079,PHX,DCA,3178.67884167
4080,PHX,DEN,968.804261385
4081,PHX,DFW,1394.26464185
4082,PHX,DRO,565.884118646
4083,PHX,DSM,1847.70367121
4084,PHX,DTW,2684.79170831
4085,PHX,ELP,557.884087713
4086,PHX,EUG,1532.28433151
4087,PHX,EWR,3426.41082405
4088,PHX,FAT,793.32667483
4089,PHX,FLG,192.35249178
4090,PHX,FLL,3169.86135228
4091,PHX,GEG,1644.37880687
4092,PHX,GJT,705.492887346
4093,PHX,HNL,4689.96942946
4094,PHX,HOU,1639.16880047
4095,PHX,IAD,3142.5232973
4096,PHX,IAH,1621.43095268
4097,PHX,ICT,1398.44529834
4098,PHX,IND,2391.58248942
4099,PHX,JFK,3459.16816841
4100,PHX,KOA,4598.37581635
4101,PHX,LAS,411.018413108
4102,PHX,LAX,594.593679439
4103,PHX,LGB,570.186971909
4104,PHX,LIH,4788.69862271
4105,PHX,LIT,1825.63160403
4106,PHX,MCI,1677.42091031
4107,PHX,MCO,2970.58187084
4108,PHX,MDW,2320.34519823
4109,PHX,MEM,2029.94838328
4110,PHX,MFR,1375.26033315
4111,PHX,MHT,3662.35695144
4112,PHX,MIA,3169.22643506
4113,PHX,MKE,2347.23256567
4114,PHX,MRY,961.265148522
4115,PHX,MSP,2052.32534392
4116,PHX,MSY,2089.58568376
4117,PHX,OAK,1038.56002954
4118,PHX,OGG,4573.33038192
4119,PHX,OKC,1338.94441104
4120,PHX,OMA,1668.03175949
4121,PHX,ONT,521.516227723
4122,PHX,ORD,2314.11695453
4123,PHX,PDX,1625.5960139
4124,PHX,PHL,3333.83218115
4125,PHX,PIT,2913.87880014
4126,PHX,PSP,418.580300355
4127,PHX,PVD,3658.82280081
4128,PHX,RDU,3037.40601544
4129,PHX,RNO,966.967765647
4130,PHX,SAN,488.777109639
4131,PHX,SAT,1354.52841323
4132,PHX,SBA,730.695320756
4133,PHX,SBP,817.340416559
4134,PHX,SDF,2419.46530616
4135,PHX,SEA,1782.41440144
4136,PHX,SFO,1046.39192617
4137,PHX,SJC,999.000690654
4138,PHX,SLC,818.002017473
4139,PHX,SMF,1040.34918508
4140,PHX,SNA,543.465969021
4141,PHX,STL,2027.41728102
4142,PHX,TEX,624.411823752
4143,PHX,TPA,2873.60832457
4144,PHX,TUL,1502.22267094
4145,PHX,TUS,177.542257715
4146,PHX,YUM,256.886353286
4147,PIA,ATL,909.997206964
4148,PIA,DEN,1273.0483317
4149,PIA,DFW,1082.87118202
4150,PIA,DTW,555.831787436
4151,PIA,MSP,550.405197023
4152,PIA,ORD,209.021067762
4153,PIH,SLC,241.457927327
4154,PIR,JAX,2244.78112561
4155,PIR,MSP,561.735313349
4156,PIT,ATL,848.23915376
4157,PIT,BOS,796.813900146
4158,PIT,BWI,337.791631902
4159,PIT,CAE,733.055318105
4160,PIT,CLT,590.310359107
4161,PIT,CMH,232.319977941
4162,PIT,COS,2097.14426604
4163,PIT,CVG,411.650830841
4164,PIT,DCA,328.723010382
4165,PIT,DEN,2071.62410941
4166,PIT,DFW,1716.2456592
4167,PIT,DSM,1131.98741714
4168,PIT,DTW,323.27407785
4169,PIT,EWR,512.591322092
4170,PIT,FLL,1603.8271568
4171,PIT,GRR,513.384517973
4172,PIT,IAD,293.334050503
4173,PIT,IAH,1798.05030078
4174,PIT,JFK,545.466430519
4175,PIT,LAS,3067.54813805
4176,PIT,LAX,3431.12277547
4177,PIT,LGA,537.692806686
4178,PIT,MCI,1241.48436815
4179,PIT,MCO,1345.25497168
4180,PIT,MDW,645.920325164
4181,PIT,MEM,1048.41078795
4182,PIT,MIA,1634.88894198
4183,PIT,MKE,692.078065504
4184,PIT,MSN,809.672125601
4185,PIT,MSP,1167.10803518
4186,PIT,MYR,766.429364992
4187,PIT,ORD,662.447244103
4188,PIT,PBI,1535.94765539
4189,PIT,PHL,429.695657541
4190,PIT,PHX,2913.87880014
4191,PIT,PVD,750.95178382
4192,PIT,PWM,890.616539769
4193,PIT,RSW,1558.57876464
4194,PIT,SAN,3383.84484992
4195,PIT,SEA,3411.9182989
4196,PIT,SFO,3619.40332044
4197,PIT,SJU,2804.8434489
4198,PIT,SLC,2664.79151867
4199,PIT,TPA,1407.98045935
4200,PIT,TYS,615.695091679
4201,PLN,DCA,982.446629186
4202,PLN,DTW,391.046647008
4203,PMD,LAX,81.9800007481
4204,PMD,SFO,508.967127229
4205,PNS,ATL,437.477289985
4206,PNS,CLT,786.078452861
4207,PNS,DFW,970.173221173
4208,PNS,IAH,785.431847625
4209,PNS,JAX,527.03494593
4210,PNS,MCN,416.235630716
4211,PNS,MCO,612.892634363
4212,PNS,MEM,571.229087749
4213,PNS,ORD,1281.32646185
4214,PSC,DEN,1369.94819823
4215,PSC,GJT,1173.26793635
4216,PSC,MTJ,1260.41661844
4217,PSC,OGD,801.958592641
4218,PSC,PIH,637.037190722
4219,PSC,SLC,837.607820626
4220,PSC,TWF,558.932908404
4221,PSE,EWR,2626.00873177
4222,PSE,FLL,1661.79565085
4223,PSE,JFK,2610.32547644
4224,PSE,MCO,1898.41446492
4225,PSG,JNU,198.257473439
4226,PSG,WRG,49.8400209498
4227,PSP,ATL,2955.22223917
4228,PSP,COS,1192.74977527
4229,PSP,DEN,1247.18773763
4230,PSP,DFW,1808.90777964
4231,PSP,GJT,924.524588778
4232,PSP,IAH,2039.82749017
4233,PSP,LAS,279.099994485
4234,PSP,LAX,176.013876934
4235,PSP,MSP,2337.05344705
4236,PSP,OGD,909.940455174
4237,PSP,ONT,104.085537854
4238,PSP,ORD,2653.83328863
4239,PSP,PDX,1406.89251504
4240,PSP,PHX,418.580300355
4241,PSP,PIH,1065.66899464
4242,PSP,SEA,1590.90925996
4243,PSP,SFO,676.829142402
4244,PSP,SLC,871.245831565
4245,PVD,ATL,1453.87488216
4246,PVD,BNA,1457.38053337
4247,PVD,BOS,78.1927585254
4248,PVD,BWI,527.290130761
4249,PVD,CLE,868.068197549
4250,PVD,CLT,1100.2808975
4251,PVD,CVG,1159.97900696
4252,PVD,DCA,574.070504645
4253,PVD,DTW,987.441072622
4254,PVD,EWR,257.404905651
4255,PVD,FLL,1916.77210438
4256,PVD,IAD,598.117591449
4257,PVD,JFK,231.836533366
4258,PVD,LAS,3795.66032029
4259,PVD,MCO,1729.16270815
4260,PVD,MDW,1353.0686327
4261,PVD,MSP,1793.30011474
4262,PVD,ORD,1363.85638745
4263,PVD,PHL,382.460160676
4264,PVD,PHX,3658.82280081
4265,PVD,TPA,1832.25825137
4266,PWM,ATL,1652.26001653
4267,PWM,BGR,174.984412935
4268,PWM,BWI,726.703465903
4269,PWM,CLE,977.160502948
4270,PWM,CLT,1307.20820923
4271,PWM,CVG,1301.21396152
4272,PWM,DTW,1073.08594799
4273,PWM,EWR,457.24191852
4274,PWM,IAD,793.28718364
4275,PWM,JFK,440.038134154
4276,PWM,LGA,433.513972679
4277,PWM,MCO,1956.4200525
4278,PWM,MSP,1824.17877974
4279,PWM,ORD,1444.88871466
4280,RAP,COS,598.652380625
4281,RAP,DEN,484.133473541
4282,RAP,GRB,1188.39211222
4283,RAP,MSP,785.812148662
4284,RAP,ORD,1251.75190948
4285,RAP,PIH,779.734700802
4286,RAP,SLC,816.592273586
4287,RAP,TWF,941.232472696
4288,RDD,FAT,471.58285595
4289,RDD,SFO,321.534333586
4290,RDD,SJC,351.389492846
4291,RDM,DEN,1442.71158391
4292,RDM,PDX,187.171899322
4293,RDM,SFO,745.137081768
4294,RDM,SJC,769.326614716
4295,RDM,SLC,844.298681325
4296,RDM,SMF,619.375177383
4297,RDU,ATL,572.428146214
4298,RDU,AUS,1866.97217676
4299,RDU,BDL,856.043288083
4300,RDU,BHM,772.170391375
4301,RDU,BNA,710.386743173
4302,RDU,BOS,984.818243472
4303,RDU,BWI,411.658670117
4304,RDU,CHS,350.737139837
4305,RDU,CLE,670.456606521
4306,RDU,CLT,208.584375473
4307,RDU,CMH,582.671215741
4308,RDU,CVG,627.434102692
4309,RDU,DCA,365.200830816
4310,RDU,DEN,2307.20793384
4311,RDU,DFW,1705.05550144
4312,RDU,DTW,807.194428543
4313,RDU,EWR,670.172601657
4314,RDU,GRB,1242.00743123
4315,RDU,GRR,969.89794226
4316,RDU,IAD,360.8355845
4317,RDU,IAH,1675.8239182
4318,RDU,IND,785.521395127
4319,RDU,JAX,656.770842528
4320,RDU,JFK,686.708234063
4321,RDU,LAS,3253.8640319
4322,RDU,LAX,3595.66757357
4323,RDU,LGA,693.224289756
4324,RDU,MCI,1452.20907623
4325,RDU,MCO,861.721930912
4326,RDU,MDW,1016.47649438
4327,RDU,MEM,1017.41385243
4328,RDU,MIA,1130.78485883
4329,RDU,MKE,1108.26029213
4330,RDU,MSN,1211.57765537
4331,RDU,MSP,1576.64532252
4332,RDU,MSY,1253.63676168
4333,RDU,ORD,1039.54262128
4334,RDU,PHL,542.417927697
4335,RDU,PHX,3037.40601544
4336,RDU,SAT,1968.22779258
4337,RDU,SDF,667.633634271
4338,RDU,SLC,2928.8208942
4339,RDU,STL,1072.36656742
4340,RDU,TPA,947.188881848
4341,RDU,XNA,1394.35420143
4342,RFD,COS,1370.28030837
4343,RFD,DEN,1330.5070809
4344,RFD,GJT,1670.79454027
4345,RHI,MSP,305.504565226
4346,RIC,ATL,773.419638394
4347,RIC,BOS,762.56320034
4348,RIC,BUF,616.332774741
4349,RIC,BWI,194.269824248
4350,RIC,CLE,583.0554848
4351,RIC,CLT,412.606396572
4352,RIC,CVG,663.987654376
4353,RIC,DCA,151.831680395
4354,RIC,DFW,1860.0476246
4355,RIC,DTW,734.159934525
4356,RIC,EWR,446.774291641
4357,RIC,FLL,1299.34883549
4358,RIC,IAH,1860.55057537
4359,RIC,JFK,463.646220095
4360,RIC,LGA,469.904986965
4361,RIC,MCO,1075.64179466
4362,RIC,MEM,1166.57472085
4363,RIC,MIA,1332.51728453
4364,RIC,MSP,1559.41237542
4365,RIC,ORD,1031.97633844
4366,RIC,PHL,319.146813994
4367,RIC,RDU,223.399199397
4368,RNO,ATL,3202.31011379
4369,RNO,BOI,539.880029568
4370,RNO,DEN,1291.28794858
4371,RNO,DFW,2161.18977475
4372,RNO,GEG,920.93736651
4373,RNO,IAH,2460.03110806
4374,RNO,LAS,555.951991982
4375,RNO,LAX,629.814342458
4376,RNO,LGB,648.156449725
4377,RNO,MDW,2698.396608
4378,RNO,OAK,290.745480504
4379,RNO,ONT,635.40982085
4380,RNO,ORD,2683.92056435
4381,RNO,PDX,715.805549243
4382,RNO,PHX,966.967765647
4383,RNO,SAN,787.283286136
4384,RNO,SEA,907.604585689
4385,RNO,SFO,308.423384506
4386,RNO,SJC,303.171188584
4387,RNO,SLC,677.487176994
4388,RNO,SNA,669.546820608
4389,RNO,TUS,1142.68620849
4390,ROA,ATL,575.17554025
4391,ROA,CVG,452.734597695
4392,ROA,DTW,615.398218229
4393,ROA,IAD,284.625980482
4394,ROA,ORD,853.193813169
4395,ROC,ATL,1207.04348769
4396,ROC,BOS,550.916074176
4397,ROC,BWI,446.614232988
4398,ROC,CLE,392.738846194
4399,ROC,CLT,923.18252239
4400,ROC,CVG,740.445366201
4401,ROC,DFW,2034.98479256
4402,ROC,DTW,475.357115346
4403,ROC,EWR,396.118184921
4404,ROC,FLL,1909.36436263
4405,ROC,IAD,464.665323256
4406,ROC,JFK,424.187682155
4407,ROC,LAS,3277.05215353
4408,ROC,MCO,1666.08217365
4409,ROC,MSP,1257.47968153
4410,ROC,ORD,847.466179007
4411,ROC,PHL,414.02987588
4412,ROC,SYR,127.160121591
4413,ROC,TPA,1740.06121857
4414,ROW,DFW,699.45630126
4415,RST,DTW,766.438878438
4416,RST,MSP,122.553643062
4417,RST,ORD,431.251552546
4418,RSW,ATL,830.528646904
4419,RSW,BDL,1902.78450528
4420,RSW,BOS,2013.92990718
4421,RSW,BTV,2138.61286523
4422,RSW,BWI,1483.31666494
4423,RSW,CAK,1599.73449377
4424,RSW,CLE,1654.62454759
4425,RSW,CLT,968.329657181
4426,RSW,CMH,1501.04224965
4427,RSW,CVG,1417.94244561
4428,RSW,DCA,1438.71557727
4429,RSW,DEN,2584.85288461
4430,RSW,DFW,1634.78852531
4431,RSW,DTW,1749.73931325
4432,RSW,EWR,1722.53995336
4433,RSW,FNT,1836.28559573
4434,RSW,HPN,1777.16255493
4435,RSW,IAH,1384.19545845
4436,RSW,IND,1525.29361607
4437,RSW,ISP,1774.64184024
4438,RSW,JFK,1732.18465216
4439,RSW,LGA,1742.15499573
4440,RSW,MCO,215.135798837
4441,RSW,MDW,1782.55382557
4442,RSW,MEM,1228.70676358
4443,RSW,MIA,167.948259682
4444,RSW,MKE,1908.3468678
4445,RSW,MSP,2282.94783621
4446,RSW,ORD,1806.99826504
4447,RSW,PHL,1601.22049405
4448,RSW,PIT,1558.57876464
4449,RSW,STL,1578.10908467
4450,SAN,ABQ,1009.52188311
4451,SAN,ATL,3038.60981371
4452,SAN,AUS,1870.60740771
4453,SAN,BFL,346.072855798
4454,SAN,BNA,2812.92893873
4455,SAN,BOI,1207.64804512
4456,SAN,BOS,4157.1763094
4457,SAN,BWI,3686.73614093
4458,SAN,CLE,3255.98375761
4459,SAN,CLT,3336.39060934
4460,SAN,COS,1312.17106578
4461,SAN,CVG,2996.43020339
4462,SAN,DEN,1371.71791829
4463,SAN,DFW,1880.99107973
4464,SAN,DTW,3143.14495672
4465,SAN,ELP,1021.61928494
4466,SAN,EWR,3896.25708396
4467,SAN,FAT,505.500909805
4468,SAN,GEG,1656.05496299
4469,SAN,HNL,4202.00753534
4470,SAN,HOU,2109.05285843
4471,SAN,IAD,3619.43784393
4472,SAN,IAH,2093.77023414
4473,SAN,JFK,3929.24255963
4474,SAN,LAS,416.520772784
4475,SAN,LAX,175.787945802
4476,SAN,MCI,2142.93863834
4477,SAN,MCO,3452.61415272
4478,SAN,MDW,2776.84500929
4479,SAN,MRY,603.955791759
4480,SAN,MSP,2463.54865479
4481,SAN,OAK,718.590026141
4482,SAN,OGG,4084.77523804
4483,SAN,OKC,1825.97776415
4484,SAN,OMA,2110.06868186
4485,SAN,ONT,151.978187303
4486,SAN,ORD,2768.90883387
4487,SAN,PDX,1503.08859086
4488,SAN,PHL,3807.11191533
4489,SAN,PHX,488.777109639
4490,SAN,PIT,3383.84484992
4491,SAN,PSP,137.467836056
4492,SAN,RNO,787.283286136
4493,SAN,SAT,1814.91629649
4494,SAN,SBA,309.4663353
4495,SAN,SEA,1692.79717615
4496,SAN,SFO,719.128373288
4497,SAN,SJC,671.620968271
4498,SAN,SLC,1008.66239144
4499,SAN,SMF,772.879849972
4500,SAN,STL,2501.92831591
4501,SAN,TUL,1986.83536379
4502,SAN,TUS,590.593358734
4503,SAT,ABQ,979.619257973
4504,SAT,ATL,1405.14102349
4505,SAT,AUS,106.564229373
4506,SAT,BNA,1322.03690055
4507,SAT,BWI,2262.6689004
4508,SAT,CLE,1996.54428735
4509,SAT,COS,1179.2638414
4510,SAT,CVG,1648.48395731
4511,SAT,DAL,399.396646977
4512,SAT,DEN,1280.34602057
4513,SAT,DFW,398.089950268
4514,SAT,DTW,1954.96425177
4515,SAT,ELP,797.445233243
4516,SAT,EWR,2523.20185731
4517,SAT,GSO,1875.9479384
4518,SAT,HOU,308.875145784
4519,SAT,HRL,376.271053584
4520,SAT,IAD,2189.98765977
4521,SAT,IAH,306.196486773
4522,SAT,LAS,1718.02434335
4523,SAT,LAX,1945.26593889
4524,SAT,MCI,1139.09982069
4525,SAT,MCO,1672.75548524
4526,SAT,MDW,1668.93308369
4527,SAT,MEM,1005.88881831
4528,SAT,MSP,1768.34004435
4529,SAT,MSY,794.373964148
4530,SAT,OKC,656.813008044
4531,SAT,ONT,1874.06295646
4532,SAT,ORD,1677.94839749
4533,SAT,PHX,1354.52841323
4534,SAT,PVU,1691.80477258
4535,SAT,RDU,1968.22779258
4536,SAT,SAN,1814.91629649
4537,SAT,SFO,2382.31511834
4538,SAT,SLC,1749.72608701
4539,SAT,SMF,2351.46211885
4540,SAT,STL,1266.27689122
4541,SAT,TPA,1562.41864585
4542,SAT,TUL,779.46759748
4543,SAT,TUS,1224.55550607
4544,SAV,ATL,344.905413585
4545,SAV,BOS,1450.84287849
4546,SAV,CLT,344.137360213
4547,SAV,CVG,831.040817159
4548,SAV,DCA,837.413621425
4549,SAV,DFW,1486.4317844
4550,SAV,DTW,1137.71385364
4551,SAV,EWR,1140.99929901
4552,SAV,HHH,43.5071491496
4553,SAV,IAD,830.401488637
4554,SAV,IAH,1367.15023087
4555,SAV,JAX,187.467496652
4556,SAV,LGA,1163.31015164
4557,SAV,MCO,411.476892475
4558,SAV,MEM,874.906563004
4559,SAV,MSP,1758.55408795
4560,SAV,ORD,1245.84419918
4561,SBA,DEN,1471.86703687
4562,SBA,DFW,2113.41940759
4563,SBA,DRO,1130.96476685
4564,SBA,IDA,1212.54982108
4565,SBA,LAS,463.794138984
4566,SBA,LAX,142.34616609
4567,SBA,MOD,369.723402514
4568,SBA,MRY,301.053854566
4569,SBA,PHX,730.695320756
4570,SBA,SAN,309.4663353
4571,SBA,SFO,421.980248743
4572,SBA,SJC,376.929136118
4573,SBA,SLC,989.52175955
4574,SBA,SMF,499.920780803
4575,SBA,TWF,1009.5239435
4576,SBN,ATL,913.045983081
4577,SBN,CVG,327.184293986
4578,SBN,DTW,251.452498689
4579,SBN,MSP,660.722836095
4580,SBN,ORD,134.932950936
4581,SBP,LAS,504.84970123
4582,SBP,LAX,250.124968974
4583,SBP,PHX,817.340416559
4584,SBP,SFO,307.002414345
4585,SBP,SJC,263.090348378
4586,SBP,SLC,977.822758797
4587,SBP,SMX,41.1856086576
4588,SCC,ANC,1005.7046866
4589,SCC,BRW,327.498474722
4590,SCE,ATL,990.783250417
4591,SCE,CVG,614.786397171
4592,SCE,DTW,482.67655532
4593,SDF,ATL,518.25668243
4594,SDF,BHM,521.013811891
4595,SDF,BOS,1332.12169673
4596,SDF,BWI,794.949231613
4597,SDF,CLE,489.814877239
4598,SDF,CLT,539.467421716
4599,SDF,CVG,134.51292517
4600,SDF,DEN,1644.11162716
4601,SDF,DFW,1178.11130365
4602,SDF,DTW,492.657126054
4603,SDF,EWR,1031.62692313
4604,SDF,FWA,315.363311036
4605,SDF,IAH,1268.49054191
4606,SDF,JAX,931.401382845
4607,SDF,JFK,1062.67018628
4608,SDF,LAS,2608.11153488
4609,SDF,LAX,2959.68957097
4610,SDF,LGA,1057.99564811
4611,SDF,MCI,788.528985861
4612,SDF,MCO,1159.00501634
4613,SDF,MDW,436.913377775
4614,SDF,MEM,514.347439713
4615,SDF,MIA,1469.06514928
4616,SDF,MSP,971.317743563
4617,SDF,ORD,461.623387332
4618,SDF,PHX,2419.46530616
4619,SDF,RDU,667.633634271
4620,SDF,SLC,2262.94846567
4621,SDF,STL,408.544866019
4622,SDF,TPA,1172.79051783
4623,SEA,ABQ,1897.92130934
4624,SEA,ANC,2326.37092513
4625,SEA,ATL,3506.10119554
4626,SEA,AUS,2848.28436116
4627,SEA,BNA,3177.37634502
4628,SEA,BOI,641.362251266
4629,SEA,BOS,4006.78831747
4630,SEA,BUR,1510.12464175
4631,SEA,BWI,3749.33612889
4632,SEA,CLE,3244.64845506
4633,SEA,CLT,3661.5748456
4634,SEA,CVG,3154.82339474
4635,SEA,DCA,3739.33848407
4636,SEA,DEN,1645.59367384
4637,SEA,DFW,2669.00916424
4638,SEA,DTW,3094.00047569
4639,SEA,EUG,376.336668397
4640,SEA,EWR,3856.0499103
4641,SEA,FAI,2462.34798969
4642,SEA,GEG,359.067459876
4643,SEA,HNL,4309.29276839
4644,SEA,IAD,3702.81070968
4645,SEA,IAH,3014.36559113
4646,SEA,IND,2996.47943985
4647,SEA,JFK,3887.88175519
4648,SEA,JNU,1460.97474005
4649,SEA,KTN,1093.0868094
4650,SEA,LAS,1395.55371403
4651,SEA,LAX,1537.39232277
4652,SEA,LGB,1555.6843733
4653,SEA,LIH,4346.37444322
4654,SEA,MCI,2392.37467066
4655,SEA,MCO,4105.9980804
4656,SEA,MDW,2783.06662541
4657,SEA,MEM,3006.01247531
4658,SEA,MIA,4380.85823618
4659,SEA,MSP,2245.54039815
4660,SEA,MSY,3354.05891245
4661,SEA,OAK,1082.0370089
4662,SEA,OGD,1073.17583463
4663,SEA,OGG,4249.70116749
4664,SEA,ONT,1540.85319743
4665,SEA,ORD,2762.63846993
4666,SEA,PDX,208.090370155
4667,SEA,PHL,3818.86982853
4668,SEA,PHX,1782.41440144
4669,SEA,PIT,3411.9182989
4670,SEA,PSP,1590.90925996
4671,SEA,RNO,907.604585689
4672,SEA,SAN,1692.79717615
4673,SEA,SFO,1093.40547375
4674,SEA,SIT,1384.41371454
4675,SEA,SJC,1122.33931606
4676,SEA,SLC,1107.09411242
4677,SEA,SMF,975.396021078
4678,SEA,SNA,1576.59985356
4679,SEA,STL,2745.22750986
4680,SEA,TUS,1958.11578372
4681,SEA,TWF,826.386844099
4682,SFO,ABQ,1439.72909367
4683,SFO,ACV,402.311358113
4684,SFO,ANC,3244.94825536
4685,SFO,ASE,1361.27434518
4686,SFO,ATL,3435.78906381
4687,SFO,AUS,2416.7619755
4688,SFO,BFL,383.420292477
4689,SFO,BIL,1462.68524656
4690,SFO,BOI,840.50488337
4691,SFO,BOS,4342.59752146
4692,SFO,BUR,524.748128925
4693,SFO,BWI,3945.58010353
4694,SFO,BZN,1298.01127116
4695,SFO,CEC,489.482687975
4696,SFO,CIC,246.19605564
4697,SFO,CLE,3471.02843138
4698,SFO,CLT,3688.11583051
4699,SFO,COS,1547.84853564
4700,SFO,CVG,3270.14259625
4701,SFO,DEN,1553.23784213
4702,SFO,DFW,2352.66875061
4703,SFO,DTW,3338.38565737
4704,SFO,ELP,1596.33450837
4705,SFO,EUG,727.023231311
4706,SFO,EWR,4119.68816259
4707,SFO,FAT,253.356705007
4708,SFO,HNL,3858.08172313
4709,SFO,IAD,3884.61070032
4710,SFO,IAH,2627.99578894
4711,SFO,IND,3120.99543945
4712,SFO,JFK,4153.08054452
4713,SFO,KOA,3809.21455014
4714,SFO,LAS,665.070049611
4715,SFO,LAX,543.34334917
4716,SFO,LIH,3935.32926512
4717,SFO,MCO,3930.37049655
4718,SFO,MDW,2978.39443255
4719,SFO,MEM,2902.83281242
4720,SFO,MFR,530.626988941
4721,SFO,MIA,4154.99866853
4722,SFO,MOD,125.14385524
4723,SFO,MRY,124.106977578
4724,SFO,MSP,2552.18394428
4725,SFO,MSY,3070.36902139
4726,SFO,OAK,17.712368997
4727,SFO,OGG,3761.56207048
4728,SFO,ONT,584.944987916
4729,SFO,ORD,2964.88204949
4730,SFO,PDX,886.666247525
4731,SFO,PHL,4049.00633503
4732,SFO,PHX,1046.39192617
4733,SFO,PIH,1016.35503984
4734,SFO,PIT,3619.40332044
4735,SFO,PMD,508.967127229
4736,SFO,PSP,676.829142402
4737,SFO,RDD,321.534333586
4738,SFO,RDM,745.137081768
4739,SFO,RNO,308.423384506
4740,SFO,SAN,719.128373288
4741,SFO,SAT,2382.31511834
4742,SFO,SBA,421.980248743
4743,SFO,SBP,307.002414345
4744,SFO,SEA,1093.40547375
4745,SFO,SLC,962.223623954
4746,SFO,SMF,137.980924606
4747,SFO,SMX,348.012250541
4748,SFO,SNA,598.428846196
4749,SFO,STL,2786.74064862
4750,SFO,TUS,1208.40276912
4751,SFO,TWF,861.624178682
4752,SGF,ATL,905.260281878
4753,SGF,COS,1005.55228718
4754,SGF,CVG,788.411756699
4755,SGF,DEN,1022.96993501
4756,SGF,DFW,586.694968355
4757,SGF,DTW,1019.78633932
4758,SGF,MCI,255.892128519
4759,SGF,MEM,392.355021583
4760,SGF,MSP,849.497874824
4761,SGF,MTJ,1279.92458787
4762,SGF,ORD,705.335307709
4763,SGF,RFD,661.533002686
4764,SGF,SPI,433.219685936
4765,SGF,STL,312.955825933
4766,SGU,LAX,559.003744632
4767,SGU,PIH,652.807212403
4768,SGU,PVU,383.927428578
4769,SGU,SLC,434.375043807
4770,SGU,TWF,604.50969171
4771,SHV,ATL,885.854167654
4772,SHV,CVG,1104.67299177
4773,SHV,DFW,304.906039069
4774,SHV,DTW,1425.21347718
4775,SHV,IAH,309.499906126
4776,SHV,MEM,458.286751485
4777,SHV,ORD,1182.1007642
4778,SIT,JNU,152.772223501
4779,SIT,KTN,293.779714453
4780,SIT,SEA,1384.41371454
4781,SJC,ATL,3398.71278411
4782,SJC,AUS,2372.1575466
4783,SJC,BOS,4318.02619969
4784,SJC,BUR,476.87507302
4785,SJC,DEN,1522.78872592
4786,SJC,DFW,2310.94132933
4787,SJC,EWR,4092.67956007
4788,SJC,GJT,1185.92741757
4789,SJC,HNL,3887.04318015
4790,SJC,IAD,3854.99375102
4791,SJC,IAH,2584.02793581
4792,SJC,JFK,4126.07846402
4793,SJC,LAS,620.651761646
4794,SJC,LAX,495.879475031
4795,SJC,MDW,2951.24991827
4796,SJC,MSP,2530.84884861
4797,SJC,ONT,536.585618564
4798,SJC,ORD,2938.03456345
4799,SJC,PDX,916.674797888
4800,SJC,PHX,999.000690654
4801,SJC,PIH,1004.22382861
4802,SJC,RNO,303.171188584
4803,SJC,SAN,671.620968271
4804,SJC,SBA,376.929136118
4805,SJC,SEA,1122.33931606
4806,SJC,SFO,48.5963173146
4807,SJC,SLC,939.24272021
4808,SJC,SMX,304.264715922
4809,SJC,SNA,550.63332239
4810,SJT,DFW,367.973771138
4811,SJU,ATL,2491.71948569
4812,SJU,BDL,2689.41205013
4813,SJU,BOS,2702.83149334
4814,SJU,BWI,2525.29868843
4815,SJU,CLE,2965.87348976
4816,SJU,CLT,2377.04226752
4817,SJU,CVG,2914.34782709
4818,SJU,DFW,3483.41367843
4819,SJU,DTW,3111.35049743
4820,SJU,EWR,2595.21126457
4821,SJU,FLL,1684.24445124
4822,SJU,IAD,2534.66409611
4823,SJU,IAH,3228.94568176
4824,SJU,JFK,2578.72320932
4825,SJU,LAX,5444.59248055
4826,SJU,MCO,1913.92678076
4827,SJU,MEM,2999.11550167
4828,SJU,MIA,1682.5409077
4829,SJU,MSP,3873.11181175
