STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070604,33,-9999,-9999,317,167,35,260,270,89,112,2223
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070605,109,-9999,-9999,211,111,51,220,230,112,148,1506
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070606,0,-9999,-9999,222,94,64,310,310,107,134,1651
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070607,0,-9999,-9999,228,111,39,200,190,72,94,1000
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070608,0,-9999,-9999,272,117,30,180,200,67,76,2355
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070609,30,-9999,-9999,228,150,34,190,190,67,76,134
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070610,3,-9999,-9999,250,133,55,230,220,107,125,1728
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070611,0,-9999,-9999,233,94,52,200,200,107,125,1021
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070612,0,-9999,-9999,256,56,18,70,70,40,45,1757
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070613,0,-9999,-9999,272,144,57,210,220,116,143,1122
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070614,0,-9999,-9999,256,94,21,90,240,54,63,1128
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070615,0,-9999,-9999,278,128,29,350,340,81,94,1558
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070616,0,-9999,-9999,261,94,42,280,270,107,130,1912
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070617,0,-9999,-9999,261,111,51,190,210,107,130,1253
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070618,0,-9999,-9999,267,106,31,100,100,63,72,1817
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070619,0,-9999,-9999,306,67,17,340,340,40,54,902
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070620,0,-9999,-9999,350,106,18,270,270,72,94,2332
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070621,0,-9999,-9999,322,161,43,220,210,81,107,612
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070623,0,-9999,-9999,300,61,25,240,250,76,89,2305
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070624,0,-9999,-9999,267,89,51,270,270,125,148,1816
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070625,0,-9999,-9999,250,61,34,240,230,81,94,646
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070626,0,-9999,-9999,306,50,26,340,330,45,63,1316
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070627,0,-9999,-9999,328,100,15,20,30,40,58,1443
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070628,0,-9999,-9999,333,128,35,290,290,89,103,1947
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070629,5,-9999,-9999,256,133,41,270,260,89,107,1037
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070630,0,-9999,-9999,272,89,17,10,20,45,58,1539
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070701,0,-9999,-9999,311,83,25,240,240,63,67,2314
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070702,0,-9999,-9999,333,189,43,220,190,76,98,1604
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070703,0,-9999,-9999,350,111,16,110,350,40,58,1232
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070704,0,-9999,-9999,372,128,17,350,40,40,54,1257
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070705,0,-9999,-9999,406,139,22,320,320,58,63,1736
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070706,0,-9999,-9999,378,217,33,320,320,89,112,2038
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070707,0,-9999,-9999,350,139,23,320,320,67,94,1953
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070708,0,-9999,-9999,344,122,26,110,110,72,89,1544
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070709,0,-9999,-9999,356,122,21,330,340,67,94,2323
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070710,0,-9999,-9999,383,139,30,350,340,72,89,805
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070711,0,-9999,-9999,400,156,34,360,340,72,81,1520
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070712,0,-9999,-9999,383,161,14,190,70,40,54,1448
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070713,0,-9999,-9999,372,183,27,220,230,116,143,1205
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070714,0,-9999,-9999,372,167,22,130,300,54,63,2202
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070715,0,-9999,-9999,372,206,46,280,290,103,125,2108
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070716,0,-9999,-9999,350,150,16,20,350,54,58,1610
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070717,0,-9999,-9999,328,167,18,130,110,54,63,1315
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070718,0,-9999,-9999,317,172,34,200,210,98,107,404
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070719,0,-9999,-9999,311,161,42,210,250,81,103,1326
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070720,0,-9999,-9999,294,150,22,280,270,94,107,1815
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070721,0,-9999,-9999,328,189,16,310,300,63,72,1957
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070722,0,-9999,-9999,367,161,20,350,130,54,63,1729
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070723,0,-9999,-9999,372,183,23,260,260,81,107,1831
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070724,0,-9999,-9999,328,167,20,100,110,45,58,1758
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070725,0,-9999,-9999,333,111,22,340,330,58,67,1343
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070726,0,-9999,-9999,378,133,19,200,220,63,67,2322
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070727,0,-9999,-9999,378,211,37,210,200,72,76,818
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070728,0,-9999,-9999,378,178,33,210,210,72,81,2202
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070729,0,-9999,-9999,344,189,36,220,200,67,94,1542
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070730,0,-9999,-9999,317,161,26,330,210,58,67,134
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070731,0,-9999,-9999,-9999,-9999,15,350,310,31,31,2334
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070801,0,-9999,-9999,-9999,-9999,25,350,350,58,67,922
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070802,0,-9999,-9999,389,122,15,270,290,72,89,2023
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070803,0,-9999,-9999,339,139,28,310,300,76,98,2041
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070804,0,-9999,-9999,311,111,16,310,310,54,58,2155
