STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080301,0,183,-27,42,240,160,112,143,1822
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080302,3,117,-38,72,320,310,148,197,217
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080303,0,44,-99,24,140,310,58,76,125
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080304,0,111,-49,43,310,280,116,157,1351
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080305,0,44,-71,26,310,300,89,116,1801
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080306,0,33,-88,23,330,290,67,107,1346
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080307,0,83,-82,20,150,310,45,63,1409
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080308,0,67,-43,19,340,330,58,76,1328
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080309,0,100,-32,14,140,140,45,58,2339
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080310,0,89,-43,33,320,320,89,107,1147
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080311,0,128,-49,29,140,310,63,89,1529
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080312,0,139,-43,27,280,290,94,125,1626
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080313,0,144,-43,25,230,240,130,161,1802
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080314,0,100,-27,40,330,340,125,148,1527
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080315,0,100,-66,35,90,90,98,112,1607
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080316,3,94,-60,31,340,340,116,148,1548
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080317,3,61,-27,19,340,340,125,139,256
