STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070905,0,-9999,-9999,244,106,14,340,340,45,63,1340
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070906,0,-9999,-9999,233,128,22,230,70,54,63,1844
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070907,0,-9999,-9999,217,139,22,220,220,72,94,1455
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070908,0,-9999,-9999,200,133,17,220,290,63,81,1150
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070909,0,-9999,-9999,217,139,16,310,230,63,72,1527
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070910,0,-9999,-9999,217,128,22,210,210,67,81,1420
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070911,0,-9999,-9999,194,139,28,280,280,67,81,1430
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070912,0,-9999,-9999,211,156,28,230,260,67,94,1541
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070913,0,-9999,-9999,239,139,21,240,230,63,81,1545
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070914,0,-9999,-9999,233,144,22,280,290,58,72,1451
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070915,0,-9999,-9999,222,139,27,280,280,72,89,1206
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070916,0,-9999,-9999,200,133,28,250,240,67,98,1433
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070917,0,-9999,-9999,200,144,37,240,230,67,89,1430
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070918,0,-9999,-9999,189,139,30,280,260,67,89,1634
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070919,5,-9999,-9999,183,122,43,240,300,98,125,1816
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070920,0,-9999,-9999,200,106,31,210,190,72,94,1352
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070921,20,-9999,-9999,217,128,26,260,220,63,89,1654
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070922,48,-9999,-9999,194,122,14,310,290,40,54,1523
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070923,0,-9999,-9999,211,111,25,280,280,58,72,1449
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070924,0,-9999,-9999,228,122,23,290,270,45,63,1500
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070925,0,-9999,-9999,250,133,18,90,300,40,54,1446
